"x"
"CXorf56" 6.14661923148284e-05
"CLCN4" 3.05972846780315e-09
"NPR1" 1
"ELAC2" 1
"CELA1" 1
"ASS1" 0.0275916958143729
"USP42" 0.00688677817381515
"SEC23IP" 0.0625641892906777
"POLR2J" 0.549387785329102
"C6orf176" NA
"UQCRC1" 2.64972897250651e-09
"LOC729603" 0.00266471172363276
"POLG" 1
"ADAM23" 1
"TFR2" 8.79368886114394e-06
"RICTOR" 2.6315399380242e-06
"GRXCR2" 1
"FLJ42709" 8.74294943984683e-05
"SNORD105" 1
"IDO2" 1
"HLA-J" 1
"C19orf55" 0.0742782812351248
"SNAPC1" 1.39798268242147e-07
"GNA11" 5.22751826817395e-08
"CCDC52" 4.74876877055126e-05
"LOC654342" 1
"FSIP1" 0.0953860358468323
"CELA3A" 8.44097470514323e-05
"UPF3A" 0.00045127809600633
"IGSF11" 4.20741823235628e-08
"LAGE3" 0.000180031413917766
"CHST6" 0.000596103634024731
"UNC13B" 1
"SUZ12P" 4.89451424518982e-05
"TTLL4" 0.000464091771452074
"ZNF687" 1.166135296065e-06
"SDC2" 0.00138852944059103
"COX7A2" 0.000204534631937695
"CETN4P" 1
"LOC100132707" 7.44385240554574e-06
"LAMB4" 5.74821832487011e-07
"FAM24A" 1
"PDP1" 6.64067415536443e-05
"LRRTM3" 1
"GPHB5" 1
"AHCYL2" 0.000907761152683562
"IZUMO2" 0.00870018792504423
"FLJ39739" 0.000279675748073005
"NCRNA00052" 1
"HABP4" 0.000130121213139333
"TMEM125" 2.28890368085228e-06
"CNTN2" 1
"ASNSD1" 1
"FUT4" 8.10886646377722e-07
"BAGE4" 6.68956018830014e-06
"RP9" 0.0558553258478066
"ARAP1" 1
"CDH8" 0.00761386144995172
"AGPS" 6.86267701597279e-06
"PP14571" 1
"FAM90A9" 1.32073865887072e-08
"CLEC4GP1" 0.344974007615321
"PECI" 1
"UNG" 8.19437353620721e-06
"LOC284344" 0.0302016398241573
"GSTP1" 2.11684744832168e-08
"DCUN1D5" 0.0013680826195227
"SLC9A3R1" 0.00949568797656769
"LILRA6" 1
"CHMP7" 1
"REM2" 1
"DNHD1" 1
"FKBP4" 0.00840902616959168
"ZNF350" 7.95871901819614e-05
"BST1" 1
"KISS1R" NA
"NCR2" 1
"UBE2W" 1.02095905646518e-06
"OR2T29" 0.110007712120453
"SNORA78" 1
"KRT15" 1
"C10orf99" 1
"SCN11A" 1
"GFI1" 0.346262200999953
"FHL1" 1
"SMC6" 0.00134657453679556
"OSGEP" 3.19302899576571e-06
"TTTY14" 1
"LPIN3" 0.0017508576602553
"RPL4" 2.14617911028721e-10
"RBPMS" 6.18045200997673e-07
"PRPF3" 0.0921086497260738
"HEJ1" NA
"EMR1" 0.00874015817790989
"SPATA19" 1
"XCR1" 5.4318027249872e-06
"IRX3" 1.35475173978091e-08
"ELFN1" 1
"RBM6" 1
"KLF4" 8.14832083370637e-06
"LOC729177" 1
"UNC5CL" 1
"C16orf71" 4.54074948203068e-07
"LOC100128252" 0.00375283237006844
"SEBOX" 1
"BTK" 0.0363051087675872
"KRCC1" 1
"SYTL5" 0.017147982176052
"PRND" 0.102318202691147
"C6orf27" 1
"PIGL" 0.133686224325519
"HUS1" 0.00118898847346379
"DNAJC30" 1
"UIMC1" 8.02225241272385e-08
"FXYD2" 1
"C17orf77" 0.383133741467083
"ZNF667" 1
"ZCCHC12" 4.598066809657e-09
"NCRNA00245" 0.00023104304065319
"TFEC" 1
"ATP7B" 0.00106785536918247
"C2orf78" NA
"RG9MTD1" 0.0302974641646064
"POLD2" 1.01823971349975e-05
"NCRNA00189" 0.000642941433294026
"ABCC6P1" 7.19445126464863e-11
"MIR3180-3" 1
"ACOT2" 0.000422132812345663
"HIST1H4I" 1
"PPARGC1A" 0.00851203302221428
"ETFA" 2.02677046297442e-08
"ZNF146" 1
"POLRMT" 2.28604577620396e-05
"MIA2" 1
"KLHL6" 1
"LOC642924" 0.000105247835007096
"NENF" 0.704315084098206
"HOXB5" 1
"ARGFX" 4.03961999537568e-09
"PRSS22" 1
"CASC4" 1
"LOC400752" 0.0115612501291871
"LOC338799" 0.0884208928392661
"GTSF1" 2.84788497980564e-06
"CUL4B" 0.272253981091663
"CENPJ" 1
"PITX1" 1
"AKIRIN1" 0.000400434545110405
"CELSR3" 1
"LCN15" NA
"DNAJC9" 8.69755954089834e-05
"ZNF568" 0.00138990108466814
"ITSN1" 0.448269495137434
"EHBP1L1" 1
"C19orf2" 0.000477883204840569
"MT1DP" 2.62879555908511e-06
"DCTN1" 0.0995726649765521
"LIN28B" 0.0468360287331744
"TNKS2" 1
"DUX4L3" 6.8229263043503e-05
"C1QBP" 4.1974460286998e-08
"CADPS2" 4.44455065359751e-09
"SRMS" 1
"GJA9" 1
"TRIM45" 5.98799678286707e-06
"LOC392232" 0.0666554103999094
"TCP1" 3.16775370507009e-09
"TMED7" 0.0318980616079127
"CENPL" 0.000666239233182104
"PTCRA" NA
"FST" 0.137813594257436
"VWCE" 1
"PAWR" 1
"TBC1D3B" 1
"SNORD91A" 1
"ABCC12" 1
"LDLR" 4.08807096367846e-05
"CXCR2P1" 1
"ASTN2" 0.0243955917188474
"TAB2" 6.20369149653773e-05
"GPATCH8" 0.0112918535276846
"TANC2" 7.48547412985421e-05
"KIF4A" 8.44767683344048e-09
"FAM161A" 1.50162264291142e-07
"C18orf18" 0.712463254884343
"PGM1" 0.000120952214775533
"SNORA11C" 1
"CPD" 1
"SNORD116-7" NA
"SNCAIP" 0.879490813018271
"DCT" 6.26398349355552e-11
"ANXA8" 2.91442071358139e-05
"HLA-DOA" 1
"UPK1B" 0.0659818025920369
"DNAJB4" 5.03149411357333e-05
"HIST1H4L" 1
"PECR" 0.00151223945408637
"WFIKKN1" 1
"HSPA2" 1.66243352487988e-09
"SERP1" 0.00207603313321545
"SYDE2" 0.169756938775847
"C15orf60" 1.88331878897929e-09
"TACR2" 1
"SVOPL" 1.63330039291765e-09
"C6orf225" 1
"NUP85" 1
"SNORA18" 0.233113221697167
"CD177" 1
"PIGG" 0.000175323477253569
"LGR5" 0.124632091642389
"LOC574538" 1
"SCARNA2" 9.48657290560707e-06
"RAB5A" 1.26105606084379e-07
"LRRC16B" 1
"FLJ13224" 1
"DCAF11" 1
"USP9Y" 0.0211090150849109
"C7orf53" 1
"PLEKHM3" 1
"LRP1B" 3.12299496686895e-09
"XAF1" 1
"ENKUR" 1
"ANKDD1A" 1
"ABCG8" 8.6965524968727e-07
"DAND5" 3.06904443124393e-06
"SPAG6" 1.93382565077874e-07
"LOC100133161" 1
"ZDHHC22" 1
"CCDC60" 8.55045243712864e-07
"THOC7" 6.62933444624602e-05
"TCTA" 4.64588166807205e-06
"CCDC162" 1.67123430070231e-06
"GGTLC2" 1
"B2M" 0.00664115027659685
"LPPR4" 1
"C6orf141" 0.21893273685588
"SQLE" 3.21100117576458e-07
"LOC100129046" 1
"SEPHS1" 7.68265904691332e-05
"GLIPR2" 6.41782073852135e-08
"PLRG1" 1
"SPG7" 1
"ZNF614" 0.423330695541439
"PARD6G" 4.78853409212432e-07
"LOC728192" NA
"FAM41C" 1.89615775482948e-08
"MIR221" NA
"INPP5B" 1
"GRPEL2" 1
"PPID" 5.96916564315206e-08
"TRIM56" 0.0209968245796823
"UBE2J1" 0.0182347011714779
"IL20RA" 0.00590794876330221
"C1orf107" 0.000150532815549586
"SNORA75" 1
"SAFB2" 0.285767310925792
"C19orf22" 7.20145276347698e-10
"DNAJC25" 0.00203215891738129
"KLRG1" 0.000298209511213065
"NEURL3" 1
"MS4A8B" 1
"LOC100130155" 1
"E2F4" 0.000270390452624839
"CLEC4M" 1
"TAC1" 0.00956859233006152
"GYPA" 1
"TRAIP" 0.00107337474203233
"LOC284412" 1
"LOC729852" 1
"KIAA0232" 1
"ERCC8" 1
"GPX4" 3.4169050335881e-07
"KIAA0368" 0.00218206893154744
"GPR157" 1
"OR52A1" 0.000494508276871083
"FAM199X" 2.51513495081478e-05
"CTAGE4" 1
"C9orf30" 0.399978101862194
"HSP90B3P" 1
"ALG9" 0.0506159253616023
"BTBD10" 1.29608524334003e-07
"SDK2" 1.18207949426454e-09
"BAIAP3" 1
"RABGGTB" 0.255559416436148
"ANKRD40" 1
"LOC100289673" 1
"CALCOCO2" 6.04153852845026e-07
"SNCA" 1
"SPATS2L" 1
"C2orf53" 1
"ESRRB" 0.0127140050701259
"SLC48A1" 0.712895659852454
"ARHGAP26" 7.7649106790069e-09
"TDRD9" 3.75049525572296e-08
"PRCD" 0.184839954579161
"CDK16" 1
"KLRC4" NA
"HRAS" 1
"JAGN1" 0.00758071892962939
"BSDC1" 2.51136809693903e-05
"RNF43" 1
"NDUFAF1" 0.0666824109844664
"PHF12" 3.02358253275465e-06
"FOLR2" 1
"PLAC8L1" 0.3480175862211
"LYZL6" 1
"WSB1" 7.6690226148917e-06
"PROS1" 1
"SOCS4" 1
"PSMB8" 6.91557842175956e-06
"SDR39U1" 1.06251298682607e-05
"DDIT4L" 0.531637371220087
"MAS1" 1
"LOC283050" 1
"TBCCD1" 0.461924449613176
"CSHL1" 1
"SCARNA16" 0.0372408996102495
"ZBTB7C" 0.0260395403155667
"AP2S1" 3.37484884527118e-06
"VAT1" 1
"SHANK3" 4.82846077265994e-09
"TUFM" 2.35359270095504e-09
"OR7E5P" 1
"THEG" 0.0118065541367125
"SGSM3" 1
"FOLR4" 2.8923871343709e-10
"TOMM22" 0.000225726010937727
"SOCS3" 1
"CPO" 1
"POP4" 0.197381887872509
"MALL" 1
"PARK2" 1
"GPR124" 1
"TMEM132A" 1
"LCE1E" NA
"RUVBL2" 0.000214412046607237
"CGRRF1" 1
"ACPL2" 3.77643629061638e-10
"WNT10B" 7.02604314477369e-06
"GTF2IRD2P1" 1
"BAIAP2L2" 2.71910453196419e-05
"SNORD51" NA
"LOC728724" 3.32875130521009e-09
"ISCA1" 2.85273617442804e-07
"C1orf125" 1
"RPAP1" 1
"RPL27" 0.666080866593939
"NLRP9" 2.80304748500106e-11
"EPN1" 1
"LOC389493" 1
"SLC35A1" 0.14342228377243
"GAL" 1
"SLC14A2" 0.00150104485270942
"RDH11" 1.21798973193393e-09
"FAM138F" 0.00498300153634086
"AUH" 1
"C14orf129" 1.74228965165677e-05
"MBD2" 1
"ABHD14B" 1
"SPHAR" 1
"PIGT" 0.468099395027443
"ALS2CR4" 1
"ALAS1" 7.95538570655073e-07
"FOXO1" 0.00180601087290731
"CRLF3" 1
"OR5W2" 1
"C20orf107" 1
"FARS2" 1
"DAD1L" 1
"CCDC28A" 1
"OR13F1" 1
"NPHP3" 1
"LOC285627" 1
"TSEN54" 1.2557394872408e-05
"AFARP1" 1
"STH" 1
"ZC3H14" 2.53679681808445e-05
"TMEM49" 0.000254629973405928
"HMGXB4" 1.16002405107681e-05
"CBX2" 0.00814030491910225
"CXADRP2" 0.000199936154026085
"RBMXL1" 1
"CRTAP" 4.49865431392474e-06
"DDX50" 0.000254948452293982
"TBPL2" 0.58376604853544
"STYXL1" 1
"EFCAB4A" 1
"BLVRB" 3.28620719387542e-05
"SNORA68" 1
"MMP24" 1
"GRID1" 1
"BANF1" 1
"CATSPER2P1" 0.000520308184265992
"HMBS" 0.00440454393903739
"FAM13A" 7.95951697825542e-11
"SLC25A24" 1
"FLJ44606" 1
"C14orf50" 1
"SLC25A15" 0.003769571087852
"MRO" 1
"CCDC129" 0.000873961330419275
"ACER3" 1
"FAM84B" 0.354220896975729
"TDP1" 2.37431218983138e-06
"C16orf78" 1
"C11orf57" 0.000839796965566582
"RFK" 1.15133228540897e-06
"ARHGAP8" 2.04585605863243e-07
"ZFYVE9" 0.0117817724686123
"LOC643008" 1
"WIBG" 0.617880468586478
"GBA2" 1
"NDUFB3" 0.0367020728750979
"HSD17B13" 0.010507353856131
"GRIN3A" 1
"FLJ34503" NA
"FMNL1" 0.000184723831465411
"FLJ41200" 0.00226912478058318
"41159" 0.0755871950233054
"GNLY" 1
"GRAMD1C" 0.0404195101637134
"ZNF165" 0.11674295230795
"USP38" 0.15518887604934
"FAM83A" 1
"ARMCX3" 1
"ARHGDIB" 1
"LOC91149" NA
"AK1" 0.000238365413742013
"ACSS3" 1.97886580587316e-06
"KIAA1045" 0.0253193597315647
"C4B" 1
"DNAJB13" 7.21833539834018e-08
"TRIM77" 6.74060709659227e-12
"HIST1H4B" 4.55313102091157e-06
"FAM20B" 0.047565708662239
"HES2" 5.68248919550388e-08
"FAM73B" 1
"INTS7" 1
"AMPH" 5.84514186087761e-09
"ZNF775" 0.205961846889147
"UCKL1" 1
"SNORA23" 1
"HNRNPH1" 2.25675835476242e-07
"C1orf161" 0.0923251248307811
"ALDH1L1" 1
"COX16" 0.00760750354631928
"SLC23A1" 1
"THAP4" 1
"RBM4B" 2.3532602095613e-08
"OGFRL1" 1
"KRTAP10-5" 1
"PPP1R15A" 6.66384253505451e-06
"C1orf96" 6.91182779871048e-08
"C12orf11" 0.00291423158938564
"BMF" 0.0103715918045277
"MAN1A1" 3.56061911759382e-05
"RBMY1A1" 0.000738861788562259
"TGIF2LY" 9.99570666450137e-07
"NKAIN1" 1
"SNORD109A" NA
"NLGN4X" 0.00768222095308296
"LOC338739" 1
"IFNE" 3.85493776882253e-07
"ALOX12" 1
"RB1CC1" 9.33503526817621e-08
"NEIL2" 1
"EIF4E" 0.0343071357605602
"SIGLEC15" 1
"ABHD5" 0.00778098613649071
"EXOC4" 5.73162775776083e-05
"PRAMEF14" 1.00262959398982e-11
"HEATR5A" 0.0367361714108179
"SLC29A4" 9.55788407894182e-09
"BATF2" 5.16224145651922e-06
"HTR4" 1
"URGCP" 1.86630602805046e-05
"EMB" 0.817068183696252
"TRAF6" 0.00403601605708169
"LPAR3" 1
"LOC283104" 1
"LMNB1" 5.75191343164517e-06
"CKMT1B" 0.033307339709874
"SNORD9" 1
"FAM19A5" 1.03724847172202e-09
"SHE" 2.48118831509492e-08
"PIK3C2B" 1.90532777154384e-05
"LOC100144597" 0.0127574430905112
"AKR1E2" 0.0184251763976683
"USP15" 1
"TCEAL2" 1
"C5orf39" 0.0906476223882255
"PTGER2" 1
"FAM184B" 1.12592001426737e-07
